NOMBRE;FECHAREGISTRO;DECLARACION;TIPO;PERIODO;EMPLEADOR;SECTOR;BENEFACTOR;DESTINATARIO;DESCRIPCION;OBSERVACIONES
Moro Almaraz,María Jesús;08/08/2023;Declaración inicial;FUNDACIONES;;;;;Asociación de Profesores de Derecho Civil;Cuota anual (suspendida por error. En tramitación);
Moro Almaraz,María Jesús;08/08/2023;Declaración inicial;FUNDACIONES;;;;;Colegio de Abogados de Salamanca y Mutualidad de la Abogacía;Cuota como abogado no ejerciente y aportaciones Mutualidad desde 1986;
Moro Almaraz,María Jesús;08/08/2023;Declaración inicial;FUNDACIONES;;;;;Partido Popular;Cuota y aportaciones;
Moro Almaraz,María Jesús;08/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Se han presentado desde 2011 en el Congreso las declaraciones iniciales y finales de actividad y bienes. Se ha solicitado y obtenido compatibilidad para la realización de actividades como Profesora universitaria al amparo de lo dispuesto en la LOREG
Muñoz Abrines,Pedro;10/08/2023;Declaración inicial;ACTIVIDAD;2018-2023;ASAMBLEA D MADRID;PUBLICO LEGISLATIVO;;;DIPUTADO AUTONÓMICO;
Muñoz Abrines,Pedro;10/08/2023;Declaración inicial;DONACION;;;;;;Regalos de poca entidad en el ámbito familiar y social;
Muñoz Abrines,Pedro;10/08/2023;Declaración inicial;FUNDACIONES;;;;;Partido Popular;Cuoatas de afiliación.;
Muñoz de la Iglesia,Ester;16/08/2023;Declaración inicial;ACTIVIDAD;2016-2019;SENADO DE ESPAÑA;INSTITUCIONES DEL ESTADO;;;SENADORA POR LEÓN;
Muñoz de la Iglesia,Ester;16/08/2023;Declaración inicial;ACTIVIDAD;2019-2021;JUNTA DE CYL;INSTITUCIONES DEL ESTADO;;;ASESORA GABINETE PRESIDENTE JCYL;
Muñoz de la Iglesia,Ester;16/08/2023;Declaración inicial;ACTIVIDAD;2021-2023;JUNTA DE CYL;INSTITUCIONES DEL ESTADO;;;DELEGADA TERRITORIAL DE LA JCYL DE LEÓN;
Muñoz de la Iglesia,Ester;16/08/2023;Declaración inicial;DONACION;;;;;;NINGUNA;
Muñoz de la Iglesia,Ester;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA AFILIADO, DONACIONES VARIAS.;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;ONDA CERO;MM.CC.;;;ANALISTA POLÍTICA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;EL CONFIDENCIAL;MM.CC.;;;COLUMNISTA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2021-2022;GRUPO PLANETA;EDITORIAL;;;EDITORA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2021;AYUNTAMENTO DE MADRID;PÚBLICO;;;ASESORA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2020-2021;ESADE;UNIVERSIDAD;;;EDITORA DE ESADE EC POL;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;ACTIVIDAD;2016-2019;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;ASESORA/DIPUTADA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA CUANTÍA EN EL ÁMBITO FAMILIAR Y SOCIAL;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;FUNDACIONES;;;;;CRIS CONTRA EL CÁNCER;CUOTA;
Nacarino-Brabo Jiménez,Aurora;16/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;"DIPUTADA EN LA XIII LEGISLATURA
COLABORADORA EN ESPAÑA JUNTOS SUMAMOS
DOCENCIA EN MÁSTER UNIVERSITARIO"
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;Desde 2013 hasta la actualidad;Universidad Internacional Menéndez Pelayo;Universidad;;;Profesora del curso ""Quo Vadis Europa"" sin retribución económica desde la elección como Senadora en Mayo de 2019. XIII y XIV Legislatura;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;Desde junio de 2017 hasta la actualidad;PSOE;Partido Político;;;Presidenta del PSOE sin retribución económica desde la elección como Senadora en Mayo de 2019. XIII y XIV Legislatura;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;2013-2019;Escuela Diplomática;Institución Pública;;;Profesora en cursos sobre Agenda 2023 sin retribución económica desde la elección como Senadora en Mayo de 2019.XIII y XIV Legislatura;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;Desde 2017 hasta la actualidad;Fundación Pablo Iglesias;Fundación;;;Patrona sin retribución económica;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;Desde 2018 hasta la actualidad;Fundación SISTEMA;Fundación;;;Patrona sin retribución económica;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Senado;Público;;;Senadora;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;DONACION;;;;;;NINGUNO;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;FUNDACIONES;;;;;Alianza para la Solidaridad;cuota mensual;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Pacual Maragall;cuota mensual;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR;cuota mensual;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;FUNDACIONES;;;;;UNICEF;cuota mensual;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado/a establecida en los estatutos del PSOE por ser afiliado/a del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de cargo público del PSOE.;
Narbona Ruiz,Cristina;14/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;ACTIVIDAD;ENERO 2016 MARZO 2019;CORTES GENERALES SENADO;PÚBLICO;;;SENADORA PROVINCIA HUESCA LEGISLATURA Xl, XII;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;ACTIVIDAD;ABRIL 2019 AGOSTO 2023;CORTES GENERALES CONGRESO;PÚBLICO;;;DIPUTADA PROVINCIA HUESCA LEGISLATURA Xlll, XIV;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;DONACION;;;;FAMILIARES Y AMIGOS;;DE POCO VALOR Y EXCLUSIVAMENTE EN EL AMBITO FAMILIAR Y SOCIAL;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ADALEDE;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ALIANZA INTERNACIONAL;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;MOVIMIENTO EUROPEO;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;PEÑA MADRIDISTA OSCENSE SOCIEDAD DEPORTIVA HUESCA;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;AMIGOS DE LA CODERA;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ASC MUJERES ALCOLEA;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;COFRADIA HIJAS DE MARIA;La contribucion corresponde a la cuota establecida estatutariamente conforme a la condición de socio de la asociación;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado/a establecida en los estatutos del PSOE por ser afiliado/a del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de cargo público del PSOE.;
Nasarre Oliva,Begoña;08/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;"Desde Junio de 2015 hasta Mayo del 2019: Concejal Ayuntamiento de Alcolea de Cinca: Sin remuneración de ningún tipo.
Desde Mayo del 2019 hasta Actualidad Alcaldesa Ayuntamiento de Alcolea de Cinca: Sin remuneración de ningún tipo.
Desde 2017 hasta la Actualidad: Miembro de la Comisión Ejecutiva Regional del PSOE Aragón. Sin remuneración."
Navarro Lacoba,Carmen;09/08/2023;Declaración inicial;ACTIVIDAD;2015-ACTUALIDAD;CONGRESO DE LOS DIPUTADOS;PUBLICO;;;DIPUTADA;
Navarro Lacoba,Carmen;09/08/2023;Declaración inicial;ACTIVIDAD;2022-ACTUALIDAD;PARTIDO POPULAR;POLITICO;;;VICESECRETARIA;
Navarro Lacoba,Carmen;09/08/2023;Declaración inicial;DONACION;;;;;;NINGUNO;
Navarro Lacoba,Carmen;09/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIADO;
Navarro Lacoba,Carmen;09/08/2023;Declaración inicial;FUNDACIONES;;;;;CARITAS;APORTACION ANUAL;
Navarro López,Pedro;10/08/2023;Declaración inicial;ACTIVIDAD;2018/2019;AYUNTAMIENTO DE ZARAGOZA;PÚBLICO;;;CONCEJAL COORDINADOR GENERAL DE ALCALDÍA;
Navarro López,Pedro;19/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2018/2019;AYUNTAMIENTO DE ZARAGOZA;PÚBLICO;;;CONCEJAL COORDINADOR GENERAL DE ALCALDÍA;
Navarro López,Pedro;19/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2018/2023;ESIC;UNIVERSITARIO;;;"PROr;:ESOR SOCIOLOGÍA Y ENTORNO JURÍDICO DE LA EMPRESA";
Navarro López,Pedro;10/08/2023;Declaración inicial;ACTIVIDAD;2018/2023;ESIC;UNIVERSITARIO;;;"PROr;:ESOR SOCIOLOGÍA Y ENTORNO JURÍDICO DE LA EMPRESA";
Navarro López,Pedro;19/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2019/2023;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;DIPUTADO POR ZARAGOZA;
Navarro López,Pedro;10/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA ANUAL AFILIADO;
Navarro López,Pedro;19/09/2023;Modificación de la declaración de intereses económicos;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA ANUAL AFILIADO;
Nogueras i Camero,Míriam;10/08/2023;Declaración inicial;ACTIVIDAD;2015-ACTUALIDAD;CONGRESO DE LOS DIPUTADOS;PUBLICO;;;DIPUTADA;
Nogueras i Camero,Míriam;10/08/2023;Declaración inicial;DONACION;;;;;;NINGUNO;
Nogueras i Camero,Míriam;10/08/2023;Declaración inicial;FUNDACIONES;;;;;JUNTS PER CATALUNYA;QUOTA MENSUAL;
Nogueras i Camero,Míriam;10/08/2023;Declaración inicial;FUNDACIONES;;;;;EL XIPRER (GRANOLLERS), CREU ROJA, ANC, OMNIUM;QUOTA MENSUAL O ANUAL;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;ACTIVIDAD;AGOSTO 2018-AGOSTO 2023;BUFETE PROPIO;ABOGACÍA;;;EJERCICIO PROFESIONAL DE LA ABOGACÍA EN LA COMUNIDAD AUTÓNOMA DE CANTABRIA;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;DONACION;;;;REGALOS DE ESCASA CUANTÍA EN EL ÁMBITO ESTRICTAMENTE FAMILIAR Y DE AMISTAD;;;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;UNICEF;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;ALDEAS INFANTILES;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓN SAVE THE CHILDREN;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACIÓN DEFENSA NATUR.;Cuota anual de asociado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;Cuota anual de afiliado;
Noriega Gómez,Javier;07/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;ACTIVIDAD;2009-2022;PARLAMENTO DE GALICIA;;;;DIPUTADO;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;ACTIVIDAD;2009-2022;XUNT A DE GALICIA;;;;PRESIDENTE;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;ACTIVIDAD;2006-2022;PARTIDO POPULAR DE GALICIA;;;;PRESIDENTE;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;ACTIVIDAD;abril 2022-;PARTIDO POPULAR;;;;PRESIDENTE;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;ACTIVIDAD;mayo 2022-julio 2023;SENADO;;;;SENADOR EN REPRESENTACIÓN AUTONÓMICA;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;DONACION;;;;;;Regalos u obsequios de escasa entidad económica en el ámbito familiar o de amistad;
Núñez Feijóo,Alberto;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA;
Núñez González,Noelia;16/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;AYUNTAMIENTO DE FUENLABRADA;PÚBLICO;;;CONCEJAL CON DIETAS DE ASISTENCIA A PLENO Y COMISIONES;
Núñez González,Noelia;16/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;AYUNTAMIENTO DE FUENLABRADA;PÚBLICO;;;CONCEJAL PORTAVOZ CON DEDICACIÓN EXCLUSIVA;
Núñez González,Noelia;16/08/2023;Declaración inicial;ACTIVIDAD;2021-2023;ASAMBLEA DE MADRID;PÚBLICO;;;DIPUTADA Y PORTAVOZ ADJUNTA SIN DEDICACIÓN EXCLUSIVA;
Núñez González,Noelia;16/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE POCA ENTIDAD EN EL ÁMBITO FAMILIAR Y SOCIAL;
Núñez González,Noelia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIADO;
Núñez González,Noelia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA COMO CARGO PÚBLICO;
Núñez González,Noelia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR;CUOTA MENSUAL COMO SOCIA;
Núñez González,Noelia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;SAN RICARDO PÁMPURI;DONACIÓN MENSUAL DURANTE 2021-2023;
Núñez González,Noelia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;LA CASITA;DONACIÓN MENSUAL DURANTE 2021-2023;
Núñez González,Noelia;16/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;MIEMBRO DEL THINK TANK ACCIÓN LIBERAL
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;MAYO/2018 - SEPT./2019;COMUNIDAD DE MADRID;PÚBLICO;;;VICECONSEJERO DE JUSTICIA. COMUNIDAD DE MADRID.;
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;JUNIO/2019 - MAYO/2021;ASAMBLEA DE MADRID;PÚBLICO;;;PORTAVOZ COMISION PRESIDENCIA Y JUSTICIA. ASAMBLEA DE MADRID.;
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;MAYO/2021 - MAYO/2022;ASAMBLEA DE MADRID;PÚBLICO;;;SECRETARIO GENERAL GRUPO POPULAR. ASAMBLEA DE MADRID.;
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;MAYO/2022 - JUNIO/2023;ASAMBLEA DE MADRID;PÚBLICO;;;PÚBLICO PORTAVOZ ADJUNTO GRUPO POPULAR. ASAMBLEA DE MADRID.;
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;JUNIO/2023 - 29/01/2024;ASAMBLEA DE MADRID;PÚBLICO;;;PORTAVOZ COMISION DE ESTATUTO.ASAMBLEA DE MADRID.;
Núñez Guijarro,José Enrique;31/01/2024;Declaración inicial;ACTIVIDAD;SEPT./2019 - 29/01/2024;UNIVERSIDAD COMPLUTENSE DE MADRID;PÚBLICO;;;FUNCIONARIO. UNIVERSIDAD COMPLUTENSE DEMADRID.;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Feb. 2020- Dic. 2021;Consejo de Europa/ Partnership Europea Copmission and Council of Europe; Gubernamental;;;Asistencia a reuniones como Delegada Joven por españa en el Congreso de Autoridades Locales y Regionales /artículo de investigación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Sep. 2022-Feb. 2023;Centre d'informació i Documentació Internacional;Think-Tank;;;Beca Talent Global- Tareas de investigación en asuntos internacionales;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;29-05-2024-10.02.2025;Arreis Fundació;Societat Civil;;;Tñecnica de comunicación e incidencia;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;2021-2024;Intermón ÇOxfam;ONG;;;Consultorías, talleres, conferencias y actividades de representación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Mayo 23-Feb.25;Edicions Digitals de Premsa Local S.L.;Medios de comunicación;;;Columna esporádica;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2020;Consorcio Casa África;Gubernamental;;;Artículos para el Blog de Casa África;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;01.12.2021-31.01.2022;Institut Barcelona d'Estudis Internacionals;Academia;;;Asistente de investigación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo trimestre 2021;Fundación General Universidad de Málaga;Academia;;;Dociencia de curso de primavera;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Tercer trimestre 2021;Fundación Entreculturas - Fe y Alegría; ONG;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2021;Universidad de Salamanca;Academai;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2021;Consejo de la Juventud del Principado de Asturias;Gubernamental;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2021;Consorcio Casa África;Gubernamental;;;Artículos para el Blog de Casa África;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2021;Casa de Mali;ONG;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Primer trimestre 2022;Fundación Blanquerna;Academia;;;Artículo Revista IDEES;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Primer trimestre 2022;Consorcio Casa África;Gubernamental;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Primer trimestre 2022;Geneva Bussiness School Spain, S.L.;Academia;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;02/05-30/06;INTERCULTURES ESPAÑA & LATAM S.L.;Consultoría;;;Soporte técnico de comunicación y proyectos;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo trimestre 2022;International Policy Group. S.L.;Consultoría;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo trimestre 2022;CGLU -Ciudades y Gobienros Locales Unidos;Sociedad Civil;;;Actividades de representación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo y tercer trimestre 2022;Associació NOV ACT;Sociedad Civil;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo trimestre 2022;Associació Destí Origen;Sociedad Civil;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Tercer trimestre 2022;MasPublico, Sociedad Cooperativa;Medios de Comunicación;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Tercer trimestre 2022;European Climate Foundation;Sociedad Civil;;;Creación de contenido para redes sociales;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2022;Centro de Estudios Africanos para la Investigación y la Formación;Think-tank;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2022;Desiree Bela-Lobedde;Autónoma;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2022;Asociación Espacio Afroconciencia;Sociedad Civil;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2022;Comissió Catalana d'Ajuda al Refugiat;Sociedad Civil;;;Articulo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo y cuatro trimestre 2023;Consejo de la Juventud de España;gubernamental;;;conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;02.05/30.06.2023;Fundació Carles Pi i Sunyer S.I.;Academia;;;Asistencia en investigación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;29-05/09.08.2023;Agencia Catalana de la Joventut;Gubernamental;;;Técnica de movilidad internacional y ESS (suplencia de maternidad);
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;09.10.23/08.04.24;Col.lectiu d'Analistes Socials S.L.;Consultoría;;;Investigación social en salud, educación, vivienda y participación;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;2023;Asociación Cultural Karmala Cultura;Cultura;;;Talleres y conferencias (no remunerado);
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Primer trimestre 2023;Fundación Ciutadania Multicultural;ONG;;;Articulo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Primer trimestre 2023;Edició de Premsa Periodica Ara, S.L;Medios de comunicaci6n;;;Artfculo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo y cuarto trimestre 2023;Colectivo 5W, S.L.;Medios de comunicaci6n;;;Articulo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Segundo trimestre 2023;Fundación Alternativas;Think-Tank;;;Artículo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Tercer y cuarto trimestre 2023;Consorcio Casa África;Gubernamental;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Tercer trimestre 2023;Fundación Ashoka Emprendedores Sociales;Sociedad Civil;;;Gratificación participación en sesión de trabajo;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2023;Centro de Estudios Africanos para la Investigacuión y la Formación;Educación;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2023;Puerta de África Think-And-Do tank;Educación;;;Consultoría;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2023;Fundaci¿ço sentit Comú;educación;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2023;Dirección General d'Igualtat, Generalitat de Catalunya;Gubernamental;;;Conferencias y talleres;
Ogou i Corbi,Viviane;12/03/2025;Declaración inicial;ACTIVIDAD;Cuarto trimestre 2023;Fundación Verge Blanca (Agencia Catalana de Joventut);Gubernamental;;;Conferencias y talleres;
